email,interests,recommended_projects
lauren.kirk@example.com,"['Java Programming', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Web Development', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
robert.ferguson@example.com,"['UI/UX Design', 'Machine Learning', 'Web Development', 'Java Programming']","['PLCS0743', 'PLCS0584', 'PLCS0405', 'PLCS0665', 'PLCS0181', 'PLCS0857', 'PLCS0751', 'PLCS0775', 'PLCS0164', 'PLCS0267']"
juan.watts@example.com,"['Web Development', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning']","['PLCS0429', 'PLCS0761', 'PLCS0926', 'PLCS0106', 'PLCS0370', 'PLCS0585', 'PLCS0776', 'PLCS0913', 'PLCS0696', 'PLCS0545']"
nicholas.spencer@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Web Development']","['PLCS0588', 'PLCS0687', 'PLCS0288', 'PLCS0541', 'PLCS0677', 'PLCS0806', 'PLCS0191', 'PLCS0804', 'PLCS0218', 'PLCS0414']"
amy.grant@example.com,"['UI/UX Design', 'Machine Learning', 'Android Mobile App Programming', 'Web Development', 'Data Analysis']","['PLCS0147', 'PLCS0569', 'PLCS0854', 'PLCS0414', 'PLCS0687', 'PLCS0609', 'PLCS0061', 'PLCS0218', 'PLCS0804', 'PLCS0841']"
amy.jimenez@example.com,"['Web Development', 'UI/UX Design', 'Data Analysis']","['PLCS0665', 'PLCS0960', 'PLCS0181', 'PLCS0866', 'PLCS0021', 'PLCS0584', 'PLCS0676', 'PLCS0634', 'PLCS0267', 'PLCS0446']"
michael.collier@example.com,"['Data Analysis', 'C++ Programming', 'Machine Learning', 'Android Mobile App Programming', 'Web Development']","['PLCS0696', 'PLCS0776', 'PLCS0913', 'PLCS0098', 'PLCS0370', 'PLCS0973', 'PLCS0585', 'PLCS0981', 'PLCS0013', 'PLCS0520']"
sherry.ellis@example.com,"['Java Programming', 'Web Development', 'Android Mobile App Programming']","['PLCS0098', 'PLCS0776', 'PLCS0973', 'PLCS0275', 'PLCS0645', 'PLCS0520', 'PLCS0429', 'PLCS0926', 'PLCS0662', 'PLCS0696']"
katherine.walter@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Web Development']","['PLCS0429', 'PLCS0776', 'PLCS0913', 'PLCS0981', 'PLCS0761', 'PLCS0098', 'PLCS0662', 'PLCS0491', 'PLCS0645', 'PLCS0013']"
joe.melton@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Machine Learning', 'Web Development']","['PLCS0071', 'PLCS0414', 'PLCS0564', 'PLCS0553', 'PLCS0165', 'PLCS0541', 'PLCS0191', 'PLCS0197', 'PLCS0218', 'PLCS0920']"
james.gonzalez@example.com,"['Data Analysis', 'UI/UX Design', 'Machine Learning', 'C++ Programming', 'Web Development']","['PLCS0584', 'PLCS0751', 'PLCS0775', 'PLCS0866', 'PLCS0625', 'PLCS0267', 'PLCS0857', 'PLCS0665', 'PLCS0496', 'PLCS0021']"
ashley.williams@example.com,"['Web Development', 'Java Programming', 'Data Analysis', 'Machine Learning', 'C++ Programming']","['PLCS0043', 'PLCS0236', 'PLCS0535', 'PLCS0647', 'PLCS0796', 'PLCS0040', 'PLCS0400', 'PLCS0589', 'PLCS0579', 'PLCS0927']"
daniel.hall@example.com,"['Android Mobile App Programming', 'Web Development', 'Data Analysis', 'Machine Learning', 'C++ Programming', 'UI/UX Design', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
kevin.hill@example.com,"['UI/UX Design', 'Machine Learning', 'Java Programming', 'C++ Programming', 'Web Development', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
molly.mitchell@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Data Analysis', 'UI/UX Design', 'Java Programming']","['PLCS0218', 'PLCS0804', 'PLCS0350', 'PLCS0699', 'PLCS0609', 'PLCS0191', 'PLCS0197', 'PLCS0687', 'PLCS0071', 'PLCS0872']"
whitney.turner@example.com,"['Java Programming', 'Machine Learning', 'C++ Programming', 'UI/UX Design', 'Data Analysis', 'Web Development', 'Android Mobile App Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
curtis.johns@example.com,"['Android Mobile App Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0806', 'PLCS0677', 'PLCS0920', 'PLCS0191', 'PLCS0071', 'PLCS0553', 'PLCS0197', 'PLCS0804', 'PLCS0306', 'PLCS0288']"
yolanda.hicks@example.com,"['Web Development', 'C++ Programming', 'Java Programming']","['PLCS0598', 'PLCS0040', 'PLCS0535', 'PLCS0305', 'PLCS0856', 'PLCS0859', 'PLCS0589', 'PLCS0796', 'PLCS0270', 'PLCS0957']"
chris.wright@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis', 'C++ Programming']","['PLCS0230', 'PLCS0637', 'PLCS0808', 'PLCS0260', 'PLCS0232', 'PLCS0111', 'PLCS0117', 'PLCS0762', 'PLCS0294', 'PLCS0189']"
michael.horton@example.com,"['Web Development', 'Android Mobile App Programming', 'UI/UX Design', 'C++ Programming', 'Java Programming', 'Data Analysis']","['PLCS0699', 'PLCS0553', 'PLCS0841', 'PLCS0414', 'PLCS0588', 'PLCS0218', 'PLCS0804', 'PLCS0197', 'PLCS0569', 'PLCS0931']"
jacob.brown@example.com,"['Android Mobile App Programming', 'Machine Learning', 'Java Programming', 'Data Analysis']","['PLCS0038', 'PLCS0431', 'PLCS0217', 'PLCS0794', 'PLCS0356', 'PLCS0953', 'PLCS0511', 'PLCS0771', 'PLCS0576', 'PLCS0846']"
erin.lawson@example.com,"['Web Development', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0317', 'PLCS0761', 'PLCS0662', 'PLCS0106', 'PLCS0520', 'PLCS0098', 'PLCS0981', 'PLCS0370', 'PLCS0973', 'PLCS0776']"
teresa.finley@example.com,"['Java Programming', 'Web Development', 'Android Mobile App Programming']","['PLCS0098', 'PLCS0776', 'PLCS0973', 'PLCS0275', 'PLCS0645', 'PLCS0520', 'PLCS0429', 'PLCS0926', 'PLCS0662', 'PLCS0696']"
daniel.martin@example.com,"['Web Development', 'Java Programming', 'Machine Learning', 'Data Analysis', 'C++ Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
christina.young@example.com,"['C++ Programming', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0841', 'PLCS0687', 'PLCS0806', 'PLCS0569', 'PLCS0350', 'PLCS0699', 'PLCS0564', 'PLCS0553', 'PLCS0588', 'PLCS0541']"
austin.campbell@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning', 'Data Analysis']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
jeffrey.hebert@example.com,"['UI/UX Design', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
kevin.armstrong@example.com,"['UI/UX Design', 'Java Programming', 'Android Mobile App Programming', 'Machine Learning', 'Web Development', 'Data Analysis', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
julia.camacho@example.com,"['Data Analysis', 'Machine Learning', 'Java Programming', 'Web Development', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0060', 'PLCS0227', 'PLCS0085', 'PLCS0911', 'PLCS0445', 'PLCS0782', 'PLCS0452', 'PLCS1000', 'PLCS0119', 'PLCS0226']"
kayla.newman@example.com,"['UI/UX Design', 'Machine Learning', 'Web Development', 'Data Analysis']","['PLCS0021', 'PLCS0542', 'PLCS0844', 'PLCS0960', 'PLCS0405', 'PLCS0625', 'PLCS0751', 'PLCS0164', 'PLCS0857', 'PLCS0181']"
patricia.foster@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0653', 'PLCS0644', 'PLCS0841', 'PLCS0931', 'PLCS0147', 'PLCS0218', 'PLCS0854', 'PLCS0699', 'PLCS0920', 'PLCS0677']"
kristopher.shepard@example.com,"['Android Mobile App Programming', 'Java Programming', 'Data Analysis']","['PLCS0115', 'PLCS0842', 'PLCS0864', 'PLCS0935', 'PLCS0964', 'PLCS0561', 'PLCS0526', 'PLCS0956', 'PLCS0251', 'PLCS0284']"
christina.marshall@example.com,"['UI/UX Design', 'Web Development', 'Data Analysis', 'C++ Programming', 'Java Programming']","['PLCS0459', 'PLCS0260', 'PLCS0970', 'PLCS0762', 'PLCS0163', 'PLCS0117', 'PLCS0232', 'PLCS0671', 'PLCS0713', 'PLCS0716']"
madison.mullins@example.com,"['Data Analysis', 'Java Programming', 'UI/UX Design', 'Machine Learning']","['PLCS0896', 'PLCS0408', 'PLCS0797', 'PLCS0618', 'PLCS0426', 'PLCS0210', 'PLCS0959', 'PLCS0377', 'PLCS0757', 'PLCS0315']"
thomas.james@example.com,"['Machine Learning', 'Web Development', 'Java Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
elizabeth.hunt@example.com,"['Android Mobile App Programming', 'Web Development', 'Machine Learning', 'C++ Programming', 'Java Programming', 'UI/UX Design']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
ryan.conway@example.com,"['C++ Programming', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0699', 'PLCS0071', 'PLCS0644', 'PLCS0653', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0841', 'PLCS0804', 'PLCS0564']"
amanda.brown@example.com,"['C++ Programming', 'Machine Learning', 'UI/UX Design', 'Web Development', 'Android Mobile App Programming', 'Java Programming', 'Data Analysis']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
shawn.patterson@example.com,"['Data Analysis', 'C++ Programming', 'Java Programming', 'Machine Learning']","['PLCS0201', 'PLCS0632', 'PLCS0870', 'PLCS0675', 'PLCS0449', 'PLCS0440', 'PLCS0660', 'PLCS0186', 'PLCS0621', 'PLCS0056']"
michele.johnson@example.com,"['C++ Programming', 'Web Development', 'Java Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0459', 'PLCS0260', 'PLCS0970', 'PLCS0762', 'PLCS0163', 'PLCS0117', 'PLCS0232', 'PLCS0671', 'PLCS0713', 'PLCS0716']"
robert.king@example.com,"['Web Development', 'Data Analysis', 'Android Mobile App Programming', 'UI/UX Design', 'Machine Learning', 'Java Programming']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
benjamin.parrish@example.com,"['C++ Programming', 'UI/UX Design', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0931', 'PLCS0071', 'PLCS0677', 'PLCS0350', 'PLCS0920', 'PLCS0644', 'PLCS0699', 'PLCS0588', 'PLCS0061', 'PLCS0306']"
amber.brown@example.com,"['Web Development', 'Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
jonathan.santos@example.com,"['Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0288', 'PLCS0806', 'PLCS0239', 'PLCS0841', 'PLCS0071', 'PLCS0854', 'PLCS0588', 'PLCS0306', 'PLCS0541', 'PLCS0804']"
angela.farmer@example.com,"['Android Mobile App Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'C++ Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
amanda.banks@example.com,"['Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0665', 'PLCS0960', 'PLCS0181', 'PLCS0866', 'PLCS0021', 'PLCS0584', 'PLCS0676', 'PLCS0634', 'PLCS0267', 'PLCS0446']"
jessica.miranda@example.com,"['Android Mobile App Programming', 'Data Analysis', 'C++ Programming', 'Web Development', 'Machine Learning', 'UI/UX Design', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
ricardo.moreno@example.com,"['C++ Programming', 'Java Programming', 'Machine Learning', 'Data Analysis', 'Android Mobile App Programming', 'Web Development', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
logan.howard@example.com,"['C++ Programming', 'Web Development', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design', 'Data Analysis', 'Machine Learning']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
elizabeth.bradley@example.com,"['Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'Machine Learning']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
melissa.miranda@example.com,"['C++ Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Android Mobile App Programming', 'Machine Learning']","['PLCS0218', 'PLCS0569', 'PLCS0677', 'PLCS0872', 'PLCS0687', 'PLCS0288', 'PLCS0920', 'PLCS0699', 'PLCS0564', 'PLCS0197']"
nicholas.baker@example.com,"['Web Development', 'Java Programming', 'Android Mobile App Programming', 'UI/UX Design']","['PLCS0653', 'PLCS0644', 'PLCS0841', 'PLCS0931', 'PLCS0147', 'PLCS0218', 'PLCS0854', 'PLCS0699', 'PLCS0920', 'PLCS0677']"
christina.vargas@example.com,"['UI/UX Design', 'Web Development', 'Android Mobile App Programming', 'C++ Programming', 'Data Analysis']","['PLCS0841', 'PLCS0854', 'PLCS0218', 'PLCS0804', 'PLCS0806', 'PLCS0553', 'PLCS0071', 'PLCS0872', 'PLCS0414', 'PLCS0699']"
mary.schmidt@example.com,"['Data Analysis', 'Java Programming', 'C++ Programming']","['PLCS0837', 'PLCS0624', 'PLCS0497', 'PLCS0527', 'PLCS0220', 'PLCS0868', 'PLCS0606', 'PLCS0610', 'PLCS0069', 'PLCS0948']"
robert.combs@example.com,"['Java Programming', 'Web Development', 'Android Mobile App Programming']","['PLCS0098', 'PLCS0776', 'PLCS0973', 'PLCS0275', 'PLCS0645', 'PLCS0520', 'PLCS0429', 'PLCS0926', 'PLCS0662', 'PLCS0696']"
william.davis@example.com,"['Java Programming', 'Web Development', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
latoya.smith@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'Java Programming']","['PLCS0350', 'PLCS0218', 'PLCS0841', 'PLCS0306', 'PLCS0553', 'PLCS0854', 'PLCS0872', 'PLCS0239', 'PLCS0147', 'PLCS0541']"
mariah.wall@example.com,"['Web Development', 'Machine Learning', 'Android Mobile App Programming', 'UI/UX Design', 'Java Programming']","['PLCS0288', 'PLCS0350', 'PLCS0191', 'PLCS0197', 'PLCS0564', 'PLCS0804', 'PLCS0071', 'PLCS0806', 'PLCS0841', 'PLCS0687']"
rebecca.smith@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Data Analysis']","['PLCS0699', 'PLCS0071', 'PLCS0644', 'PLCS0653', 'PLCS0677', 'PLCS0687', 'PLCS0569', 'PLCS0841', 'PLCS0804', 'PLCS0564']"
michelle.fisher@example.com,"['UI/UX Design', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Web Development', 'Android Mobile App Programming']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
wendy.frost@example.com,"['UI/UX Design', 'Data Analysis', 'C++ Programming']","['PLCS0048', 'PLCS0533', 'PLCS0801', 'PLCS0353', 'PLCS0141', 'PLCS0594', 'PLCS0280', 'PLCS0860', 'PLCS0001', 'PLCS0508']"
audrey.wheeler@example.com,"['UI/UX Design', 'Web Development', 'C++ Programming', 'Data Analysis', 'Android Mobile App Programming', 'Machine Learning', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
bobby.khan@example.com,"['Java Programming', 'Android Mobile App Programming', 'C++ Programming', 'Machine Learning']","['PLCS0745', 'PLCS0396', 'PLCS0227', 'PLCS0314', 'PLCS1000', 'PLCS0253', 'PLCS0382', 'PLCS0911', 'PLCS0221', 'PLCS0593']"
shelly.williams@example.com,"['UI/UX Design', 'Machine Learning', 'Web Development', 'Java Programming', 'Data Analysis', 'Android Mobile App Programming']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
pamela.hunt@example.com,"['Web Development', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'Java Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
julie.flores@example.com,"['Machine Learning', 'UI/UX Design', 'Web Development', 'Java Programming', 'Android Mobile App Programming']","['PLCS0288', 'PLCS0350', 'PLCS0191', 'PLCS0197', 'PLCS0564', 'PLCS0804', 'PLCS0071', 'PLCS0806', 'PLCS0841', 'PLCS0687']"
matthew.alvarez@example.com,"['Data Analysis', 'UI/UX Design', 'Java Programming', 'C++ Programming', 'Web Development']","['PLCS0459', 'PLCS0260', 'PLCS0970', 'PLCS0762', 'PLCS0163', 'PLCS0117', 'PLCS0232', 'PLCS0671', 'PLCS0713', 'PLCS0716']"
lisa.mcdonald@example.com,"['UI/UX Design', 'Machine Learning', 'C++ Programming', 'Web Development', 'Data Analysis', 'Android Mobile App Programming', 'Java Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
angie.reed@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis', 'C++ Programming']","['PLCS1000', 'PLCS0253', 'PLCS0807', 'PLCS0977', 'PLCS0911', 'PLCS0782', 'PLCS0119', 'PLCS0577', 'PLCS0314', 'PLCS0085']"
stephen.ramirez@example.com,"['Web Development', 'C++ Programming', 'Android Mobile App Programming']","['PLCS0098', 'PLCS0645', 'PLCS0370', 'PLCS0926', 'PLCS0429', 'PLCS0585', 'PLCS0973', 'PLCS0545', 'PLCS0981', 'PLCS0761']"
lawrence.caldwell@example.com,"['Android Mobile App Programming', 'C++ Programming', 'Web Development', 'Data Analysis', 'Java Programming', 'Machine Learning', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
stephen.horn@example.com,"['Machine Learning', 'UI/UX Design', 'Android Mobile App Programming', 'Java Programming', 'C++ Programming']","['PLCS0147', 'PLCS0854', 'PLCS0931', 'PLCS0306', 'PLCS0609', 'PLCS0218', 'PLCS0569', 'PLCS0564', 'PLCS0288', 'PLCS0841']"
elizabeth.barton@example.com,"['Android Mobile App Programming', 'Data Analysis', 'Machine Learning', 'C++ Programming', 'Java Programming', 'Web Development', 'UI/UX Design']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
matthew.pierce@example.com,"['Data Analysis', 'Java Programming', 'Android Mobile App Programming', 'Web Development']","['PLCS0098', 'PLCS0981', 'PLCS0913', 'PLCS0696', 'PLCS0275', 'PLCS0645', 'PLCS0317', 'PLCS0973', 'PLCS0106', 'PLCS0761']"
sarah.mitchell@example.com,"['Java Programming', 'Machine Learning', 'C++ Programming', 'Data Analysis', 'UI/UX Design', 'Android Mobile App Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
david.burke@example.com,"['UI/UX Design', 'C++ Programming', 'Data Analysis', 'Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
courtney.rodriguez@example.com,"['Machine Learning', 'C++ Programming', 'UI/UX Design', 'Android Mobile App Programming', 'Data Analysis', 'Java Programming']","['PLCS0677', 'PLCS0147', 'PLCS0197', 'PLCS0350', 'PLCS0191', 'PLCS0920', 'PLCS0644', 'PLCS0653', 'PLCS0165', 'PLCS0588']"
karen.ashley@example.com,"['Android Mobile App Programming', 'C++ Programming', 'UI/UX Design', 'Web Development', 'Data Analysis', 'Machine Learning']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
ryan.wang@example.com,"['Java Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'C++ Programming', 'UI/UX Design', 'Web Development']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
tony.phillips@example.com,"['UI/UX Design', 'Java Programming', 'Data Analysis', 'Web Development', 'C++ Programming']","['PLCS0459', 'PLCS0260', 'PLCS0970', 'PLCS0762', 'PLCS0163', 'PLCS0117', 'PLCS0232', 'PLCS0671', 'PLCS0713', 'PLCS0716']"
sheri.ramos@example.com,"['Machine Learning', 'Android Mobile App Programming', 'Java Programming', 'Web Development', 'UI/UX Design', 'Data Analysis', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
brooke.garcia@example.com,"['Web Development', 'Machine Learning', 'C++ Programming']","['PLCS0777', 'PLCS0895', 'PLCS0481', 'PLCS0750', 'PLCS0969', 'PLCS0773', 'PLCS0472', 'PLCS0799', 'PLCS0522', 'PLCS0066']"
joel.patterson@example.com,"['Android Mobile App Programming', 'Data Analysis', 'UI/UX Design', 'Java Programming', 'Web Development', 'Machine Learning']","['PLCS0854', 'PLCS0191', 'PLCS0350', 'PLCS0841', 'PLCS0699', 'PLCS0931', 'PLCS0564', 'PLCS0920', 'PLCS0804', 'PLCS0677']"
mary.acevedo@example.com,"['Web Development', 'Java Programming', 'Machine Learning', 'Android Mobile App Programming']","['PLCS0761', 'PLCS0585', 'PLCS0491', 'PLCS0776', 'PLCS0545', 'PLCS0275', 'PLCS0106', 'PLCS0926', 'PLCS0317', 'PLCS0913']"
keith.morgan@example.com,"['Data Analysis', 'UI/UX Design', 'Machine Learning', 'Java Programming', 'Web Development', 'Android Mobile App Programming', 'C++ Programming']","['PLCS0564', 'PLCS0609', 'PLCS0806', 'PLCS0553', 'PLCS0239', 'PLCS0350', 'PLCS0872', 'PLCS0644', 'PLCS0306', 'PLCS0569']"
daniel.wilson@example.com,"['Machine Learning', 'Java Programming', 'UI/UX Design', 'C++ Programming', 'Web Development']","['PLCS0702', 'PLCS0762', 'PLCS0189', 'PLCS0163', 'PLCS0499', 'PLCS0637', 'PLCS0230', 'PLCS0156', 'PLCS0716', 'PLCS0808']"
matthew.vasquez@example.com,"['Java Programming', 'Android Mobile App Programming', 'Data Analysis']","['PLCS0115', 'PLCS0842', 'PLCS0864', 'PLCS0935', 'PLCS0964', 'PLCS0561', 'PLCS0526', 'PLCS0956', 'PLCS0251', 'PLCS0284']"
kimberly.chen@example.com,"['Data Analysis', 'Machine Learning', 'C++ Programming', 'Web Development', 'UI/UX Design']","['PLCS0584', 'PLCS0751', 'PLCS0775', 'PLCS0866', 'PLCS0625', 'PLCS0267', 'PLCS0857', 'PLCS0665', 'PLCS0496', 'PLCS0021']"
larry.rodriguez@example.com,"['Java Programming', 'Data Analysis', 'C++ Programming', 'Machine Learning', 'Web Development']","['PLCS0043', 'PLCS0236', 'PLCS0535', 'PLCS0647', 'PLCS0796', 'PLCS0040', 'PLCS0400', 'PLCS0589', 'PLCS0579', 'PLCS0927']"
pamela.allen@example.com,"['UI/UX Design', 'Android Mobile App Programming', 'C++ Programming', 'Web Development']","['PLCS0687', 'PLCS0699', 'PLCS0677', 'PLCS0553', 'PLCS0653', 'PLCS0306', 'PLCS0288', 'PLCS0350', 'PLCS0541', 'PLCS0564']"
travis.nelson@example.com,"['C++ Programming', 'Java Programming', 'UI/UX Design', 'Machine Learning', 'Web Development']","['PLCS0702', 'PLCS0762', 'PLCS0189', 'PLCS0163', 'PLCS0499', 'PLCS0637', 'PLCS0230', 'PLCS0156', 'PLCS0716', 'PLCS0808']"
antonio.barnes@example.com,"['C++ Programming', 'Android Mobile App Programming', 'Machine Learning', 'Data Analysis', 'UI/UX Design', 'Web Development']","['PLCS0541', 'PLCS0841', 'PLCS0239', 'PLCS0806', 'PLCS0569', 'PLCS0564', 'PLCS0553', 'PLCS0306', 'PLCS0288', 'PLCS0350']"
